2023-12-27 15:12:50,Type2,motorcycles
2023-12-27 15:12:58,Type2,fire hydrants
2023-12-27 15:13:03,Type2,motorcycles
2023-12-27 15:13:05,Type2,fire hydrants
2023-12-27 15:13:06,Type2,stairs
2023-12-27 15:13:08,Type2,motorcycles
2023-12-27 15:13:13,Type2,bicycles
2023-12-27 15:13:21,Type2,traffic lights
2023-12-27 15:13:22,Type2,bicycles
2023-12-27 15:13:34,Type2,bicycles
2023-12-27 15:13:36,Type2,motorcycles
2023-12-27 15:13:44,Type2,bicycles
2023-12-27 15:13:46,Type2,motorcycles
2023-12-27 15:13:59,Type2,buses
2023-12-27 15:14:07,Type2,motorcycles
2023-12-27 15:14:18,Type2,bicycles
2023-12-27 15:14:24,SOLVED,captcha solved
