2023-12-27 14:34:18,Type2,motorcycles
2023-12-27 14:34:28,Type2,motorcycles
2023-12-27 14:34:34,Type2,motorcycles
2023-12-27 14:34:40,Type2,buses
2023-12-27 14:34:47,Type2,motorcycles
2023-12-27 14:34:53,Type2,motorcycles
2023-12-27 14:35:07,dynamic,cars
2023-12-27 14:35:08,Type2,traffic lights
2023-12-27 14:35:14,Type2,bicycles
2023-12-27 14:35:19,dynamic,a fire hydrant
2023-12-27 14:35:26,dynamic,motorcycles
2023-12-27 14:35:26,Type2,motorcycles
2023-12-27 14:35:35,Type2,motorcycles
2023-12-27 14:35:42,Type2,buses
2023-12-27 14:35:53,SOLVED,captcha solved
