2023-12-27 14:36:08,Type2,traffic lights
2023-12-27 14:36:11,Type2,motorcycles
2023-12-27 14:36:19,dynamic,cars
2023-12-27 14:36:20,dynamic,crosswalks
2023-12-27 14:36:24,Type2,traffic lights
2023-12-27 14:36:32,Type2,traffic lights
2023-12-27 14:36:45,Type2,buses
2023-12-27 14:36:58,Type2,motorcycles
2023-12-27 14:37:12,dynamic,cars
2023-12-27 14:37:12,Type2,motorcycles
2023-12-27 14:37:18,Type2,motorcycles
2023-12-27 14:37:31,dynamic,cars
2023-12-27 14:37:42,dynamic,cars
2023-12-27 14:37:47,dynamic,cars
2023-12-27 14:37:53,dynamic,cars
2023-12-27 14:37:53,dynamic,cars
2023-12-27 14:37:54,Type2,crosswalks
2023-12-27 14:37:56,Type2,motorcycles
2023-12-27 14:38:03,Type2,motorcycles
2023-12-27 14:38:07,Type2,taxis
2023-12-27 14:38:08,Type2,motorcycles
2023-12-27 14:38:18,Type2,traffic lights
2023-12-27 14:38:26,SOLVED,captcha solved
