2023-12-27 11:12:03,Type2,traffic lights
2023-12-27 11:12:05,Type2,bicycles
2023-12-27 11:12:06,Type2,bicycles
2023-12-27 11:12:07,Type2,bicycles
2023-12-27 11:12:11,Type2,motorcycles
2023-12-27 11:12:13,Type2,bicycles
2023-12-27 11:12:14,Type2,bicycles
2023-12-27 11:12:15,Type2,bicycles
2023-12-27 11:12:21,Type2,traffic lights
2023-12-27 11:12:26,Type2,crosswalks
2023-12-27 11:12:27,Type2,crosswalks
2023-12-27 11:12:28,Type2,crosswalks
2023-12-27 11:12:29,dynamic,cars
2023-12-27 11:12:29,Type2,motorcycles
2023-12-27 11:12:35,Type2,fire hydrants
2023-12-27 11:12:36,Type2,fire hydrants
2023-12-27 11:12:37,Type2,fire hydrants
2023-12-27 11:12:38,dynamic,crosswalks
2023-12-27 11:12:39,Type2,buses
2023-12-27 11:12:43,Type2,motorcycles
2023-12-27 11:12:45,Type2,motorcycles
2023-12-27 11:12:45,Type2,motorcycles
2023-12-27 11:12:50,Type2,stairs
2023-12-27 11:12:50,Type2,bicycles
2023-12-27 11:12:51,Type2,bicycles
2023-12-27 11:12:52,Type2,bicycles
2023-12-27 11:12:56,Type2,motorcycles
2023-12-27 11:12:57,Type2,motorcycles
2023-12-27 11:12:58,Type2,motorcycles
2023-12-27 11:13:00,Type2,traffic lights
2023-12-27 11:13:01,Type2,traffic lights
2023-12-27 11:13:02,Type2,traffic lights
2023-12-27 11:13:03,Type2,motorcycles
2023-12-27 11:13:04,Type2,motorcycles
2023-12-27 11:13:05,Type2,motorcycles
2023-12-27 11:13:08,Type2,motorcycles
2023-12-27 11:13:11,Type2,motorcycles
2023-12-27 11:13:15,Type2,bicycles
2023-12-27 11:13:16,Type2,fire hydrants
2023-12-27 11:13:17,Type2,fire hydrants
2023-12-27 11:13:18,Type2,fire hydrants
2023-12-27 11:13:21,Type2,motorcycles
2023-12-27 11:13:29,Type2,buses
2023-12-27 11:13:30,Type2,buses
2023-12-27 11:13:31,Type2,buses
2023-12-27 11:13:32,Type2,motorcycles
2023-12-27 11:13:37,Type2,stairs
2023-12-27 11:13:38,Type2,stairs
2023-12-27 11:13:39,Type2,stairs
2023-12-27 11:13:39,Type2,bicycles
2023-12-27 11:13:41,Type2,bicycles
2023-12-27 11:13:44,Type2,motorcycles
2023-12-27 11:13:48,Type2,traffic lights
2023-12-27 11:13:49,Type2,traffic lights
2023-12-27 11:13:50,Type2,traffic lights
2023-12-27 11:13:56,Type2,bicycles
2023-12-27 11:13:58,Type2,stairs
2023-12-27 11:13:59,Type2,stairs
2023-12-27 11:14:01,dynamic,bicycles
2023-12-27 11:14:04,dynamic,motorcycles
2023-12-27 11:14:05,dynamic,a fire hydrant
2023-12-27 11:14:05,Type2,stairs
2023-12-27 11:14:05,Type2,motorcycles
2023-12-27 11:14:06,Type2,motorcycles
2023-12-27 11:14:07,Type2,motorcycles
2023-12-27 11:14:10,dynamic,cars
2023-12-27 11:14:11,Type2,buses
2023-12-27 11:14:20,Type2,fire hydrants
2023-12-27 11:14:21,Type2,fire hydrants
2023-12-27 11:14:22,Type2,fire hydrants
2023-12-27 11:14:24,dynamic,a fire hydrant
2023-12-27 11:14:37,dynamic,a fire hydrant
2023-12-27 11:14:54,SOLVED,captcha solved
