2023-12-27 12:15:30,Type2,motorcycles
2023-12-27 12:15:35,Type2,bicycles
2023-12-27 12:15:36,Type2,bicycles
2023-12-27 12:15:40,Type2,motorcycles
2023-12-27 12:15:43,Type2,traffic lights
2023-12-27 12:15:44,Type2,traffic lights
2023-12-27 12:15:45,Type2,motorcycles
2023-12-27 12:15:48,Type2,bicycles
2023-12-27 12:15:49,Type2,bicycles
2023-12-27 12:15:55,dynamic,crosswalks
2023-12-27 12:15:55,Type2,bicycles
2023-12-27 12:15:56,Type2,crosswalks
2023-12-27 12:15:56,Type2,motorcycles
2023-12-27 12:15:57,Type2,motorcycles
2023-12-27 12:16:00,Type2,motorcycles
2023-12-27 12:16:05,Type2,stairs
2023-12-27 12:16:06,Type2,stairs
2023-12-27 12:16:06,Type2,motorcycles
2023-12-27 12:16:07,Type2,traffic lights
2023-12-27 12:16:08,Type2,traffic lights
2023-12-27 12:16:11,Type2,motorcycles
2023-12-27 12:16:15,Type2,motorcycles
2023-12-27 12:16:16,Type2,motorcycles
2023-12-27 12:16:18,Type2,traffic lights
2023-12-27 12:16:21,Type2,bicycles
2023-12-27 12:16:22,Type2,bicycles
2023-12-27 12:16:25,Type2,bicycles
2023-12-27 12:16:32,SOLVED,captcha solved
