2023-12-27 12:16:48,Type2,buses
2023-12-27 12:16:53,Type2,motorcycles
2023-12-27 12:16:54,Type2,motorcycles
2023-12-27 12:16:57,dynamic,bus
2023-12-27 12:16:57,Type2,stairs
2023-12-27 12:16:58,Type2,buses
2023-12-27 12:16:59,Type2,buses
2023-12-27 12:16:59,dynamic,bicycles
2023-12-27 12:17:01,dynamic,bus
2023-12-27 12:17:24,Type2,stairs
2023-12-27 12:17:24,Type2,bicycles
2023-12-27 12:17:25,Type2,bicycles
2023-12-27 12:17:28,Type2,motorcycles
2023-12-27 12:17:32,Type2,crosswalks
2023-12-27 12:17:33,Type2,crosswalks
2023-12-27 12:17:33,dynamic,bus
2023-12-27 12:17:43,dynamic,bus
2023-12-27 12:17:51,dynamic,a fire hydrant
2023-12-27 12:18:01,dynamic,a fire hydrant
2023-12-27 12:18:02,Type1,cars
2023-12-27 12:18:02,Type1,cars
2023-12-27 12:18:03,Type1,cars
2023-12-27 12:18:04,Type1,cars
2023-12-27 12:18:22,Type1,cars
2023-12-27 12:18:23,Type1,cars
2023-12-27 12:18:24,Type2,motorcycles
2023-12-27 12:18:27,Type2,buses
2023-12-27 12:18:28,SOLVED,captcha solved
