2023-12-27 11:48:49,Type2,bicycles
2023-12-27 11:48:50,Type2,crosswalks
2023-12-27 11:48:51,Type2,crosswalks
2023-12-27 11:48:51,Type2,motorcycles
2023-12-27 11:48:58,Type2,motorcycles
2023-12-27 11:48:59,Type2,motorcycles
2023-12-27 11:48:59,Type2,buses
2023-12-27 11:49:06,Type2,traffic lights
2023-12-27 11:49:07,Type2,traffic lights
2023-12-27 11:49:08,dynamic,crosswalks
2023-12-27 11:49:09,dynamic,bicycles
2023-12-27 11:49:10,Type2,traffic lights
2023-12-27 11:49:12,Type2,bicycles
2023-12-27 11:49:13,Type2,bicycles
2023-12-27 11:49:16,Type2,bicycles
2023-12-27 11:49:21,SOLVED,captcha solved
