2023-12-27 10:49:59,Type2,bicycles
2023-12-27 10:50:02,Type2,traffic lights
2023-12-27 10:50:03,Type2,traffic lights
2023-12-27 10:50:07,Type2,fire hydrants
2023-12-27 10:50:14,Type2,motorcycles
2023-12-27 10:50:14,Type2,motorcycles
2023-12-27 10:50:15,Type2,traffic lights
2023-12-27 10:50:19,Type2,traffic lights
2023-12-27 10:50:20,Type2,traffic lights
2023-12-27 10:50:24,Type2,motorcycles
2023-12-27 10:50:27,Type2,buses
2023-12-27 10:50:28,Type2,buses
2023-12-27 10:50:29,Type2,traffic lights
2023-12-27 10:50:31,Type2,fire hydrants
2023-12-27 10:50:32,Type2,fire hydrants
2023-12-27 10:50:39,Type2,motorcycles
2023-12-27 10:50:40,Type2,motorcycles
2023-12-27 10:50:40,Type2,motorcycles
2023-12-27 10:50:41,Type2,motorcycles
2023-12-27 10:50:45,Type2,crosswalks
2023-12-27 10:50:46,Type2,crosswalks
2023-12-27 10:50:46,Type2,traffic lights
2023-12-27 10:50:47,Type2,traffic lights
2023-12-27 10:50:48,Type2,traffic lights
2023-12-27 10:50:49,Type2,motorcycles
2023-12-27 10:50:53,Type2,motorcycles
2023-12-27 10:50:54,Type2,motorcycles
2023-12-27 10:50:59,Type2,bicycles
2023-12-27 10:51:00,Type2,traffic lights
2023-12-27 10:51:01,Type2,traffic lights
2023-12-27 10:51:02,Type2,bicycles
2023-12-27 10:51:06,Type2,crosswalks
2023-12-27 10:51:07,Type2,crosswalks
2023-12-27 10:51:07,Type2,buses
2023-12-27 10:51:08,Type2,motorcycles
2023-12-27 10:51:08,Type2,motorcycles
2023-12-27 10:51:14,Type2,motorcycles
2023-12-27 10:51:17,Type2,motorcycles
2023-12-27 10:51:18,Type2,motorcycles
2023-12-27 10:51:22,Type2,buses
2023-12-27 10:51:27,Type2,stairs
2023-12-27 10:51:28,Type2,stairs
2023-12-27 10:51:29,Type2,motorcycles
2023-12-27 10:51:30,Type2,motorcycles
2023-12-27 10:51:34,Type2,motorcycles
2023-12-27 10:51:35,Type2,motorcycles
2023-12-27 10:51:40,Type2,traffic lights
2023-12-27 10:51:41,Type2,traffic lights
2023-12-27 10:51:45,Type2,bicycles
2023-12-27 10:51:49,Type2,motorcycles
2023-12-27 10:51:50,Type2,motorcycles
2023-12-27 10:51:55,Type2,motorcycles
2023-12-27 10:51:59,Type2,motorcycles
2023-12-27 10:52:00,Type2,motorcycles
2023-12-27 10:52:07,Type2,crosswalks
2023-12-27 10:52:07,Type2,traffic lights
2023-12-27 10:52:08,Type2,traffic lights
2023-12-27 10:52:10,Type2,bicycles
2023-12-27 10:52:15,Type2,buses
2023-12-27 10:52:16,Type2,buses
2023-12-27 10:52:17,Type2,motorcycles
2023-12-27 10:52:20,Type2,motorcycles
2023-12-27 10:52:21,Type2,motorcycles
2023-12-27 10:52:30,Type2,motorcycles
2023-12-27 10:52:32,Type2,motorcycles
2023-12-27 10:52:35,Type2,motorcycles
2023-12-27 10:52:35,Type2,motorcycles
2023-12-27 10:52:36,Type2,motorcycles
2023-12-27 10:52:39,dynamic,crosswalks
2023-12-27 10:52:40,dynamic,bicycles
2023-12-27 10:52:41,Type1,cars
2023-12-27 10:52:41,dynamic,a fire hydrant
2023-12-27 10:52:47,dynamic,a fire hydrant
2023-12-27 10:52:59,SOLVED,captcha solved
