2023-12-27 10:35:26,Type2,motorcycles
2023-12-27 10:35:27,Type2,bicycles
2023-12-27 10:35:28,Type2,bicycles
2023-12-27 10:35:28,Type2,buses
2023-12-27 10:35:33,Type2,motorcycles
2023-12-27 10:35:34,Type2,motorcycles
2023-12-27 10:35:39,Type2,tractors
2023-12-27 10:35:40,Type2,tractors
2023-12-27 10:35:41,Type2,motorcycles
2023-12-27 10:35:48,Type2,bicycles
2023-12-27 10:35:49,Type2,bicycles
2023-12-27 10:35:52,Type2,bicycles
2023-12-27 10:35:55,Type2,motorcycles
2023-12-27 10:35:57,Type2,motorcycles
2023-12-27 10:35:59,Type2,motorcycles
2023-12-27 10:36:00,dynamic,traffic lights
2023-12-27 10:36:00,dynamic,cars
2023-12-27 10:36:06,Type2,crosswalks
2023-12-27 10:36:06,Type2,traffic lights
2023-12-27 10:36:07,Type2,traffic lights
2023-12-27 10:36:08,dynamic,bicycles
2023-12-27 10:36:09,Type1,bus
2023-12-27 10:36:09,dynamic,cars
2023-12-27 10:36:10,dynamic,cars
2023-12-27 10:36:11,dynamic,cars
2023-12-27 10:36:12,Type2,stairs
2023-12-27 10:36:13,Type2,motorcycles
2023-12-27 10:36:14,Type2,motorcycles
2023-12-27 10:36:21,dynamic,bus
2023-12-27 10:36:38,dynamic,cars
2023-12-27 10:36:39,dynamic,bicycles
2023-12-27 10:36:58,Type2,buses
2023-12-27 10:37:05,Type2,crosswalks
2023-12-27 10:37:06,Type2,crosswalks
2023-12-27 10:37:06,dynamic,bus
2023-12-27 10:37:07,dynamic,bicycles
2023-12-27 10:37:08,dynamic,bus
2023-12-27 10:37:09,dynamic,bicycles
2023-12-27 10:37:10,dynamic,bicycles
2023-12-27 10:37:42,SOLVED,captcha solved
