2023-12-27 11:47:04,Type2,bicycles
2023-12-27 11:47:08,Type2,fire hydrants
2023-12-27 11:47:09,Type2,fire hydrants
2023-12-27 11:47:13,Type2,motorcycles
2023-12-27 11:47:18,Type2,motorcycles
2023-12-27 11:47:19,Type2,motorcycles
2023-12-27 11:47:22,Type2,bicycles
2023-12-27 11:47:26,Type2,traffic lights
2023-12-27 11:47:27,Type2,traffic lights
2023-12-27 11:47:30,Type2,bicycles
2023-12-27 11:47:33,Type2,traffic lights
2023-12-27 11:47:34,Type2,traffic lights
2023-12-27 11:47:37,Type2,bicycles
2023-12-27 11:47:39,Type2,buses
2023-12-27 11:47:39,Type2,buses
2023-12-27 11:47:46,Type2,bicycles
2023-12-27 11:47:50,Type2,motorcycles
2023-12-27 11:47:51,Type2,motorcycles
2023-12-27 11:47:51,Type2,motorcycles
2023-12-27 11:47:53,Type2,traffic lights
2023-12-27 11:47:54,Type2,traffic lights
2023-12-27 11:47:57,Type2,traffic lights
2023-12-27 11:48:02,SOLVED,captcha solved
