2023-12-27 11:10:53,Type2,motorcycles
2023-12-27 11:10:54,Type2,traffic lights
2023-12-27 11:10:55,Type2,motorcycles
2023-12-27 11:10:59,Type2,motorcycles
2023-12-27 11:11:00,Type2,motorcycles
2023-12-27 11:11:05,Type2,traffic lights
2023-12-27 11:11:08,Type2,bicycles
2023-12-27 11:11:09,Type2,bicycles
2023-12-27 11:11:09,dynamic,bicycles
2023-12-27 11:11:15,Type1,bridges
2023-12-27 11:11:16,Type1,motorcycles
2023-12-27 11:11:18,Type1,motorcycles
2023-12-27 11:11:21,SOLVED,captcha solved
