2024-02-01 00:19:44,Type2,buses
2024-02-01 00:19:57,Type2,motorcycles
2024-02-01 00:19:59,Type2,buses
2024-02-01 00:20:20,Type2,bicycles
2024-02-01 00:20:26,Type2,buses
2024-02-01 00:20:46,dynamic,a fire hydrant
2024-02-01 00:20:51,dynamic,bicycles
2024-02-01 00:21:05,dynamic,bicycles
2024-02-01 00:21:07,dynamic,crosswalks
2024-02-01 00:21:21,dynamic,crosswalks
2024-02-01 00:21:34,Type2,motorcycles
2024-02-01 00:21:46,Type2,chimneys
2024-02-01 00:21:49,Type2,traffic lights
2024-02-01 00:21:55,Type2,traffic lights
2024-02-01 00:22:04,Type2,motorcycles
2024-02-01 00:22:16,Type2,traffic lights
2024-02-01 00:22:19,Type2,motorcycles
2024-02-01 00:22:28,Type2,fire hydrants
2024-02-01 00:22:40,Type2,motorcycles
2024-02-01 00:22:52,Type2,traffic lights
2024-02-01 00:23:08,dynamic,bus
2024-02-01 00:23:11,dynamic,bicycles
2024-02-01 00:23:24,dynamic,bicycles
2024-02-01 00:23:27,dynamic,a fire hydrant
2024-02-01 00:23:29,dynamic,bicycles
2024-02-01 00:23:30,dynamic,bus
2024-02-01 00:23:33,Type2,crosswalks
2024-02-01 00:23:36,Type2,motorcycles
2024-02-01 00:23:51,Type2,motorcycles
2024-02-01 00:24:00,Type2,crosswalks
2024-02-01 00:24:03,Type2,motorcycles
2024-02-01 00:24:15,Type2,motorcycles
2024-02-01 00:24:26,Type2,traffic lights
2024-02-01 00:24:38,Type2,stairs
2024-02-01 00:24:41,Type2,bicycles
2024-02-01 00:25:03,Type2,motorcycles
2024-02-01 00:25:06,dynamic,cars
2024-02-01 00:25:08,dynamic,cars
2024-02-01 00:25:10,dynamic,cars
2024-02-01 00:25:14,dynamic,cars
2024-02-01 00:25:16,dynamic,cars
2024-02-01 00:25:18,dynamic,cars
2024-02-01 00:25:20,dynamic,cars
2024-02-01 00:25:23,dynamic,cars
2024-02-01 00:25:25,dynamic,cars
2024-02-01 00:25:27,dynamic,cars
2024-02-01 00:25:29,dynamic,cars
2024-02-01 00:25:31,dynamic,cars
2024-02-01 00:25:33,dynamic,cars
2024-02-01 00:25:35,dynamic,cars
2024-02-01 00:25:38,dynamic,cars
2024-02-01 00:25:40,dynamic,cars
2024-02-01 00:25:42,dynamic,cars
2024-02-01 00:25:44,dynamic,cars
2024-02-01 00:25:46,dynamic,cars
2024-02-01 00:25:49,SOLVED,captcha solved

