2023-12-21 21:53:13,dynamic,bus
2023-12-21 21:53:14,dynamic,bus
2023-12-21 21:53:33,dynamic,crosswalks
2023-12-21 21:53:33,dynamic,bicycles
2023-12-21 21:53:34,dynamic,a fire hydrant
2023-12-21 21:53:43,Type2,fire hydrants
2023-12-21 21:53:49,Type2,motorcycles
2023-12-21 21:53:50,Type2,motorcycles
2023-12-21 21:53:53,Type2,traffic lights
2023-12-21 21:53:54,Type2,traffic lights
2023-12-21 21:53:57,Type2,crosswalks
2023-12-21 21:53:58,Type2,crosswalks
2023-12-21 21:53:59,Type2,buses
2023-12-21 21:54:00,Type2,buses
2023-12-21 21:54:00,dynamic,bus
2023-12-21 21:54:01,dynamic,bus
2023-12-21 21:54:14,dynamic,bus
2023-12-21 21:54:14,Type2,bicycles
2023-12-21 21:54:20,Type2,motorcycles
2023-12-21 21:54:21,Type2,motorcycles
2023-12-21 21:54:21,Type2,traffic lights
2023-12-21 21:54:22,Type2,traffic lights
2023-12-21 21:54:26,Type2,motorcycles
2023-12-21 21:54:27,Type2,motorcycles
2023-12-21 21:54:34,Type2,traffic lights
2023-12-21 21:54:35,Type2,traffic lights
2023-12-21 21:54:40,dynamic,crosswalks
2023-12-21 21:54:41,dynamic,bus
2023-12-21 21:54:41,dynamic,bicycles
2023-12-21 21:54:42,dynamic,bus
2023-12-21 21:54:42,dynamic,cars
2023-12-21 21:54:43,Type2,fire hydrants
2023-12-21 21:54:49,Type2,traffic lights
2023-12-21 21:54:50,Type2,traffic lights
2023-12-21 21:54:53,Type2,bicycles
2023-12-21 21:54:54,Type2,bicycles
2023-12-21 21:54:59,Type2,stairs
2023-12-21 21:55:00,Type2,stairs
2023-12-21 21:55:01,Type2,bicycles
2023-12-21 21:55:02,Type2,bicycles
2023-12-21 21:55:04,dynamic,cars
2023-12-21 21:55:05,Type2,motorcycles
2023-12-21 21:55:10,Type2,traffic lights
2023-12-21 21:55:11,Type2,traffic lights
2023-12-21 21:55:12,Type2,buses
2023-12-21 21:55:13,Type2,buses
2023-12-21 21:55:18,Type2,motorcycles
2023-12-21 21:55:19,Type2,motorcycles
2023-12-21 21:55:24,Type2,fire hydrants
2023-12-21 21:55:26,Type2,fire hydrants
2023-12-21 21:55:32,dynamic,bicycles
2023-12-21 21:55:32,dynamic,a fire hydrant
2023-12-21 21:55:58,Type2,motorcycles
2023-12-21 21:55:59,Type2,bicycles
2023-12-21 21:56:00,Type2,bicycles
2023-12-21 21:56:03,Type2,motorcycles
2023-12-21 21:56:04,Type2,motorcycles
2023-12-21 21:56:08,Type2,motorcycles
